dataset,method,n_components,last,policy,mean,std,time,xcols,xcols_reduced,rank,all_results
data/data2/SS-P.csv,FAMD (5),5.0,30,Random,0.23114241001564945,0.07589718143856206,0.343982994556427,10,10,0,"[0.4444444444444444, 0.18309859154929578, 0.18309859154929578, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.16666666666666666, 0.23943661971830985, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.22535211267605634, 0.4507042253521127, 0.2222222222222222, 0.16901408450704225, 0.22535211267605634, 0.2222222222222222, 0.16666666666666666, 0.16901408450704225]"
data/data2/SS-P.csv,Symbolic Dimensionality Reduction (5) with Kmeans Discretization,5.0,30,exploit,0.2622065727699531,0.1261361628454026,0.3209683418273926,10,5,0,"[0.16901408450704225, 0.2222222222222222, 0.2222222222222222, 0.2112676056338028, 0.22535211267605634, 0.2222222222222222, 0.6901408450704225, 0.2222222222222222, 0.16666666666666666, 0.18309859154929578, 0.28169014084507044, 0.2676056338028169, 0.2535211267605634, 0.16901408450704225, 0.4507042253521127, 0.4647887323943662, 0.2112676056338028, 0.16666666666666666, 0.2222222222222222, 0.2222222222222222]"
data/data2/SS-P.csv,Symbolic Dimensionality Reduction (5) with Kmeans Discretization,5.0,30,explore,0.22026604068857591,0.057756073438166314,0.30879305601119994,10,5,3,"[0.2676056338028169, 0.16666666666666666, 0.19718309859154928, 0.22535211267605634, 0.19718309859154928, 0.22535211267605634, 0.2112676056338028, 0.19718309859154928, 0.19718309859154928, 0.2222222222222222, 0.2112676056338028, 0.22535211267605634, 0.2112676056338028, 0.19718309859154928, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.16666666666666666, 0.16901408450704225, 0.4507042253521127]"
data/data2/SS-P.csv,Symbolic Feature Elimation (5) with EFB Discretization,5.0,30,FOCUS,0.206377151799687,0.026807967376201215,0.49068484306335447,10,6,0,"[0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.16901408450704225, 0.16901408450704225, 0.16901408450704225, 0.2535211267605634, 0.2222222222222222, 0.23943661971830985, 0.16901408450704225, 0.16901408450704225, 0.2222222222222222, 0.2112676056338028, 0.22535211267605634, 0.19718309859154928, 0.2222222222222222, 0.2222222222222222, 0.2112676056338028, 0.16666666666666666, 0.2222222222222222]"
data/data2/SS-P.csv,Symbolic Dimensionality Reduction (5) with Kmeans Discretization,5.0,30,Random,0.25590766823161193,0.08748571341677672,0.3531463503837585,10,5,0,"[0.22535211267605634, 0.22535211267605634, 0.2222222222222222, 0.22535211267605634, 0.4507042253521127, 0.2222222222222222, 0.23943661971830985, 0.22535211267605634, 0.16901408450704225, 0.4444444444444444, 0.2676056338028169, 0.2222222222222222, 0.2222222222222222, 0.16666666666666666, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.4788732394366197, 0.2222222222222222]"
data/data2/SS-P.csv,Numeric Dimensionality Reduction (5),5.0,30,explore,0.23309859154929574,0.08548845443567768,0.10572000741958618,10,5,0,"[0.16666666666666666, 0.18309859154929578, 0.2222222222222222, 0.39436619718309857, 0.2222222222222222, 0.43661971830985913, 0.2112676056338028, 0.16666666666666666, 0.19718309859154928, 0.23943661971830985, 0.2112676056338028, 0.22535211267605634, 0.18309859154929578, 0.16901408450704225, 0.4507042253521127, 0.2222222222222222, 0.16901408450704225, 0.23943661971830985, 0.18309859154929578, 0.16901408450704225]"
data/data2/SS-P.csv,Symbolic Dimensionality Reduction (5) with EFB Discretization,5.0,30,explore,0.21877934272300464,0.05823741338352058,0.3384241580963135,10,5,0,"[0.19718309859154928, 0.22535211267605634, 0.22535211267605634, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.22535211267605634, 0.19718309859154928, 0.16901408450704225, 0.4507042253521127, 0.2112676056338028, 0.19718309859154928, 0.2222222222222222, 0.18309859154929578, 0.16901408450704225, 0.2222222222222222, 0.16901408450704225, 0.2222222222222222, 0.16901408450704225, 0.2535211267605634]"
data/data2/SS-P.csv,Numeric Feature Elimination (5),5.0,30,Random,0.25923317683881064,0.12532297415118399,0.28290281295776365,10,6,0,"[0.16901408450704225, 0.2112676056338028, 0.22535211267605634, 0.16901408450704225, 0.2222222222222222, 0.2222222222222222, 0.16901408450704225, 0.2222222222222222, 0.2112676056338028, 0.4647887323943662, 0.22535211267605634, 0.6056338028169014, 0.2112676056338028, 0.18309859154929578, 0.4788732394366197, 0.16901408450704225, 0.16901408450704225, 0.4507042253521127, 0.18309859154929578, 0.2222222222222222]"
data/data2/SS-P.csv,Symbolic Feature Elimation (5) with EFB Discretization,5.0,30,explore,0.20551643192488264,0.03140462875380341,0.5030883908271789,10,6,0,"[0.22535211267605634, 0.16666666666666666, 0.2535211267605634, 0.2222222222222222, 0.2222222222222222, 0.16901408450704225, 0.23943661971830985, 0.2112676056338028, 0.2222222222222222, 0.23943661971830985, 0.18309859154929578, 0.16666666666666666, 0.16666666666666666, 0.2222222222222222, 0.2535211267605634, 0.16666666666666666, 0.2222222222222222, 0.16666666666666666, 0.2222222222222222, 0.16901408450704225]"
data/data2/SS-P.csv,Numeric Feature Elimination (5),5.0,30,explore,0.4014866979655712,0.17965627436618964,0.23597636222839355,10,6,2,"[0.2222222222222222, 0.676056338028169, 0.2222222222222222, 0.39436619718309857, 0.16901408450704225, 0.676056338028169, 0.6619718309859155, 0.43661971830985913, 0.22535211267605634, 0.3888888888888889, 0.2222222222222222, 0.2222222222222222, 0.3888888888888889, 0.39436619718309857, 0.676056338028169, 0.49295774647887325, 0.4647887323943662, 0.22535211267605634, 0.647887323943662, 0.2222222222222222]"
data/data2/SS-P.csv,Numeric Dimensionality Reduction (5),5.0,30,exploit,0.41744913928012517,0.20498564849176137,0.12089554071426392,10,5,0,"[0.43661971830985913, 0.4507042253521127, 0.22535211267605634, 0.16666666666666666, 0.8333333333333334, 0.4444444444444444, 0.4444444444444444, 0.4225352112676056, 0.4084507042253521, 0.16666666666666666, 0.4507042253521127, 0.22535211267605634, 0.9444444444444444, 0.43661971830985913, 0.2222222222222222, 0.6197183098591549, 0.19718309859154928, 0.4788732394366197, 0.5492957746478874, 0.22535211267605634]"
data/data2/SS-P.csv,Numeric Feature Elimination (5),5.0,30,FOCUS,0.3208137715179969,0.16205308191680565,0.29414700269699096,10,6,0,"[0.39436619718309857, 0.16901408450704225, 0.2222222222222222, 0.5915492957746479, 0.2222222222222222, 0.16901408450704225, 0.2222222222222222, 0.2112676056338028, 0.6901408450704225, 0.2222222222222222, 0.2222222222222222, 0.647887323943662, 0.2222222222222222, 0.43661971830985913, 0.4444444444444444, 0.2222222222222222, 0.2222222222222222, 0.4507042253521127, 0.2112676056338028, 0.2222222222222222]"
data/data2/SS-P.csv,FAMD (5),5.0,30,FOCUS,0.18869327073552425,0.02484553859067119,0.27046995162963866,10,10,0,"[0.2112676056338028, 0.16901408450704225, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16901408450704225, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.16901408450704225, 0.18309859154929578, 0.2222222222222222, 0.16666666666666666, 0.2112676056338028, 0.16901408450704225, 0.16666666666666666, 0.2112676056338028, 0.22535211267605634, 0.16666666666666666]"
data/data2/SS-P.csv,FAMD (5),5.0,30,exploit,0.19420970266040685,0.06277537413740134,0.2807046890258789,10,10,0,"[0.16901408450704225, 0.16901408450704225, 0.16666666666666666, 0.16666666666666666, 0.2222222222222222, 0.16666666666666666, 0.16901408450704225, 0.16666666666666666, 0.2222222222222222, 0.16666666666666666, 0.2222222222222222, 0.16901408450704225, 0.16901408450704225, 0.19718309859154928, 0.2222222222222222, 0.16666666666666666, 0.16901408450704225, 0.16666666666666666, 0.4507042253521127, 0.16666666666666666]"
data/data2/SS-P.csv,Symbolic Feature Elimation (5) with Kmeans Discretization,5.0,30,exploit,0.23501564945226913,0.1652409641713033,0.3467575430870056,10,6,1,"[0.2112676056338028, 0.2112676056338028, 0.16666666666666666, 0.16666666666666666, 0.2222222222222222, 0.19718309859154928, 0.16901408450704225, 0.2222222222222222, 0.16901408450704225, 0.23943661971830985, 0.16901408450704225, 0.16666666666666666, 0.9444444444444444, 0.16666666666666666, 0.2112676056338028, 0.18309859154929578, 0.2222222222222222, 0.23943661971830985, 0.2535211267605634, 0.16901408450704225]"
data/data2/SS-P.csv,Symbolic Dimensionality Reduction (5) with EFB Discretization,5.0,30,Random,0.2600156494522692,0.08695136919039027,0.3577930569648743,10,5,0,"[0.2222222222222222, 0.4225352112676056, 0.2535211267605634, 0.22535211267605634, 0.2222222222222222, 0.2112676056338028, 0.18309859154929578, 0.4507042253521127, 0.39436619718309857, 0.2222222222222222, 0.22535211267605634, 0.2222222222222222, 0.16901408450704225, 0.2222222222222222, 0.2112676056338028, 0.22535211267605634, 0.2222222222222222, 0.4507042253521127, 0.2222222222222222, 0.2222222222222222]"
data/data2/SS-P.csv,Symbolic Feature Elimation (5) with EFB Discretization,5.0,30,exploit,0.2337636932707355,0.14060357382604582,0.47740944623947146,10,6,0,"[0.2222222222222222, 0.18309859154929578, 0.2112676056338028, 0.2222222222222222, 0.16901408450704225, 0.2676056338028169, 0.2222222222222222, 0.2112676056338028, 0.2222222222222222, 0.16901408450704225, 0.2535211267605634, 0.19718309859154928, 0.16666666666666666, 0.22535211267605634, 0.8333333333333334, 0.2112676056338028, 0.18309859154929578, 0.16901408450704225, 0.16666666666666666, 0.16901408450704225]"
data/data2/SS-P.csv,Symbolic Feature Elimation (5) with Kmeans Discretization,5.0,30,Random,0.24049295774647889,0.07897520353321244,0.368744695186615,10,6,0,"[0.22535211267605634, 0.16666666666666666, 0.22535211267605634, 0.2112676056338028, 0.2222222222222222, 0.2222222222222222, 0.3888888888888889, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.22535211267605634, 0.4507042253521127, 0.18309859154929578, 0.19718309859154928, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.4225352112676056, 0.16901408450704225, 0.16666666666666666]"
data/data2/SS-P.csv,Symbolic Feature Elimation (5) with EFB Discretization,5.0,30,Random,0.2289906103286385,0.09007727222395967,0.483444344997406,10,6,0,"[0.16901408450704225, 0.2222222222222222, 0.4507042253521127, 0.16666666666666666, 0.16666666666666666, 0.5211267605633803, 0.19718309859154928, 0.2112676056338028, 0.22535211267605634, 0.2222222222222222, 0.16901408450704225, 0.22535211267605634, 0.16901408450704225, 0.16666666666666666, 0.23943661971830985, 0.2222222222222222, 0.16901408450704225, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222]"
data/data2/SS-P.csv,Symbolic Dimensionality Reduction (5) with EFB Discretization,5.0,30,exploit,0.24201877934272303,0.10051380781152428,0.35240585803985597,10,5,0,"[0.5070422535211268, 0.18309859154929578, 0.2222222222222222, 0.16901408450704225, 0.23943661971830985, 0.22535211267605634, 0.39436619718309857, 0.16666666666666666, 0.16666666666666666, 0.43661971830985913, 0.39436619718309857, 0.2222222222222222, 0.19718309859154928, 0.16901408450704225, 0.16666666666666666, 0.2112676056338028, 0.2222222222222222, 0.16901408450704225, 0.2112676056338028, 0.16666666666666666]"
data/data2/SS-P.csv,Symbolic Feature Elimation (5) with Kmeans Discretization,5.0,30,FOCUS,0.2152582159624413,0.021566881447405404,0.34237381219863894,10,6,0,"[0.2535211267605634, 0.2112676056338028, 0.2535211267605634, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.2112676056338028, 0.2222222222222222, 0.16666666666666666, 0.18309859154929578, 0.2222222222222222, 0.2112676056338028, 0.16666666666666666, 0.2112676056338028, 0.22535211267605634, 0.2112676056338028, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222]"
data/data2/SS-P.csv,Numeric Feature Elimination (5),5.0,30,exploit,0.3711658841940532,0.1868264218458041,0.25305519104003904,10,6,2,"[0.2222222222222222, 0.2222222222222222, 0.39436619718309857, 0.18309859154929578, 0.6901408450704225, 0.7183098591549296, 0.4444444444444444, 0.2222222222222222, 0.16666666666666666, 0.676056338028169, 0.39436619718309857, 0.5915492957746479, 0.6197183098591549, 0.2222222222222222, 0.2535211267605634, 0.16901408450704225, 0.2222222222222222, 0.39436619718309857, 0.39436619718309857, 0.2222222222222222]"
data/data2/SS-P.csv,Numeric Dimensionality Reduction (5),5.0,30,FOCUS,0.27586071987480437,0.10435687813889002,0.1174111008644104,10,5,0,"[0.4225352112676056, 0.16666666666666666, 0.2222222222222222, 0.2112676056338028, 0.19718309859154928, 0.43661971830985913, 0.3888888888888889, 0.2112676056338028, 0.16901408450704225, 0.2222222222222222, 0.22535211267605634, 0.2222222222222222, 0.22535211267605634, 0.49295774647887325, 0.3888888888888889, 0.18309859154929578, 0.2676056338028169, 0.19718309859154928, 0.2222222222222222, 0.4444444444444444]"
data/data2/SS-P.csv,Numeric Dimensionality Reduction (5),5.0,30,Random,0.23399843505477308,0.06486290906581345,0.11961233615875244,10,5,0,"[0.16901408450704225, 0.43661971830985913, 0.2112676056338028, 0.28169014084507044, 0.22535211267605634, 0.2112676056338028, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.2112676056338028, 0.39436619718309857, 0.2222222222222222, 0.16666666666666666, 0.2222222222222222, 0.19718309859154928, 0.2112676056338028, 0.2222222222222222, 0.2112676056338028, 0.2222222222222222, 0.19718309859154928]"
data/data2/SS-P.csv,FAMD (5),5.0,30,explore,0.22155712050078247,0.15454364504279583,0.26938735246658324,10,10,3,"[0.16666666666666666, 0.16666666666666666, 0.16901408450704225, 0.16666666666666666, 0.16901408450704225, 0.2222222222222222, 0.2112676056338028, 0.19718309859154928, 0.16666666666666666, 0.2222222222222222, 0.18309859154929578, 0.16901408450704225, 0.16901408450704225, 0.2222222222222222, 0.19718309859154928, 0.16901408450704225, 0.16666666666666666, 0.19718309859154928, 0.2112676056338028, 0.8888888888888888]"
data/data2/SS-P.csv,Original,,30,Random,0.22652582159624415,0.05464242184243269,0.23858529329299927,10,10,0,"[0.16666666666666666, 0.16901408450704225, 0.43661971830985913, 0.2222222222222222, 0.2222222222222222, 0.16901408450704225, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.2535211267605634, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.23943661971830985, 0.22535211267605634, 0.22535211267605634, 0.22535211267605634, 0.2535211267605634, 0.16666666666666666, 0.2222222222222222]"
data/data2/SS-P.csv,Symbolic Dimensionality Reduction (5) with Kmeans Discretization,5.0,30,FOCUS,0.22425665101721443,0.08728425009757047,0.3689339876174927,10,5,0,"[0.5070422535211268, 0.19718309859154928, 0.22535211267605634, 0.19718309859154928, 0.2222222222222222, 0.16901408450704225, 0.22535211267605634, 0.2222222222222222, 0.16901408450704225, 0.2222222222222222, 0.2222222222222222, 0.16901408450704225, 0.2222222222222222, 0.19718309859154928, 0.16901408450704225, 0.16901408450704225, 0.18309859154929578, 0.4444444444444444, 0.16901408450704225, 0.18309859154929578]"
data/data2/SS-P.csv,Symbolic Feature Elimation (5) with Kmeans Discretization,5.0,40,explore,0.19640062597809077,0.027281264227887635,0.520726454257965,10,6,0,"[0.2112676056338028, 0.19718309859154928, 0.2222222222222222, 0.16666666666666666, 0.16666666666666666, 0.16901408450704225, 0.19718309859154928, 0.16901408450704225, 0.16901408450704225, 0.22535211267605634, 0.19718309859154928, 0.19718309859154928, 0.19718309859154928, 0.2535211267605634, 0.16666666666666666, 0.16666666666666666, 0.22535211267605634, 0.16901408450704225, 0.23943661971830985, 0.2222222222222222]"
data/data2/SS-P.csv,Numeric Dimensionality Reduction (5),5.0,40,FOCUS,0.24937402190923316,0.10147559674462074,0.16992660760879516,10,5,0,"[0.2112676056338028, 0.18309859154929578, 0.18309859154929578, 0.23943661971830985, 0.2222222222222222, 0.19718309859154928, 0.2222222222222222, 0.22535211267605634, 0.2222222222222222, 0.16901408450704225, 0.16901408450704225, 0.2112676056338028, 0.4444444444444444, 0.5070422535211268, 0.43661971830985913, 0.19718309859154928, 0.2222222222222222, 0.16666666666666666, 0.3888888888888889, 0.16901408450704225]"
data/data2/SS-P.csv,Original,,40,FOCUS,0.17992957746478871,0.020677828907201944,0.2944769024848938,10,10,0,"[0.16901408450704225, 0.16666666666666666, 0.16666666666666666, 0.16901408450704225, 0.16666666666666666, 0.2222222222222222, 0.19718309859154928, 0.16666666666666666, 0.16666666666666666, 0.16901408450704225, 0.16666666666666666, 0.16666666666666666, 0.2222222222222222, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.2222222222222222, 0.19718309859154928, 0.16666666666666666, 0.19718309859154928]"
data/data2/SS-P.csv,Numeric Feature Elimination (5),5.0,40,FOCUS,0.309037558685446,0.20955844826974748,0.485821795463562,10,6,0,"[0.2222222222222222, 0.16666666666666666, 0.16666666666666666, 0.16901408450704225, 0.22535211267605634, 0.5211267605633803, 0.16666666666666666, 0.8333333333333334, 0.19718309859154928, 0.8333333333333334, 0.16901408450704225, 0.2112676056338028, 0.16666666666666666, 0.18309859154929578, 0.16666666666666666, 0.49295774647887325, 0.43661971830985913, 0.2112676056338028, 0.4444444444444444, 0.19718309859154928]"
data/data2/SS-P.csv,Symbolic Dimensionality Reduction (5) with EFB Discretization,5.0,40,FOCUS,0.23568075117370885,0.09952842489510177,0.5554877042770385,10,5,0,"[0.2112676056338028, 0.18309859154929578, 0.16666666666666666, 0.19718309859154928, 0.5352112676056338, 0.16666666666666666, 0.2676056338028169, 0.16666666666666666, 0.16666666666666666, 0.2222222222222222, 0.18309859154929578, 0.4444444444444444, 0.16901408450704225, 0.2112676056338028, 0.2112676056338028, 0.39436619718309857, 0.22535211267605634, 0.22535211267605634, 0.16901408450704225, 0.19718309859154928]"
data/data2/SS-P.csv,Symbolic Feature Elimation (5) with Kmeans Discretization,5.0,40,Random,0.22449139280125197,0.05072565429440226,0.4717491626739502,10,6,0,"[0.2222222222222222, 0.16901408450704225, 0.2676056338028169, 0.22535211267605634, 0.16901408450704225, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.18309859154929578, 0.2222222222222222, 0.22535211267605634, 0.18309859154929578, 0.2222222222222222, 0.19718309859154928, 0.4225352112676056, 0.22535211267605634, 0.2222222222222222]"
data/data2/SS-P.csv,Numeric Feature Elimination (5),5.0,40,explore,0.3992957746478873,0.278413289203857,0.4515578031539917,10,6,0,"[0.2112676056338028, 0.4507042253521127, 0.19718309859154928, 0.2112676056338028, 0.18309859154929578, 0.2222222222222222, 0.4647887323943662, 0.8333333333333334, 0.16666666666666666, 0.16666666666666666, 0.16901408450704225, 0.676056338028169, 0.22535211267605634, 0.8888888888888888, 0.676056338028169, 0.16901408450704225, 0.16901408450704225, 0.18309859154929578, 0.8333333333333334, 0.8888888888888888]"
data/data2/SS-P.csv,Symbolic Dimensionality Reduction (5) with Kmeans Discretization,5.0,40,explore,0.25938967136150237,0.12870532839382104,0.47040159702301027,10,5,3,"[0.2112676056338028, 0.2112676056338028, 0.43661971830985913, 0.18309859154929578, 0.22535211267605634, 0.18309859154929578, 0.2222222222222222, 0.6619718309859155, 0.2222222222222222, 0.4444444444444444, 0.16901408450704225, 0.4507042253521127, 0.2222222222222222, 0.16901408450704225, 0.22535211267605634, 0.16901408450704225, 0.16666666666666666, 0.22535211267605634, 0.16666666666666666, 0.2222222222222222]"
data/data2/SS-P.csv,Numeric Feature Elimination (5),5.0,40,exploit,0.2667057902973396,0.18225285109220093,0.41875205039978025,10,6,0,"[0.16666666666666666, 0.16901408450704225, 0.2112676056338028, 0.2222222222222222, 0.16666666666666666, 0.16666666666666666, 0.2222222222222222, 0.9444444444444444, 0.19718309859154928, 0.16901408450704225, 0.18309859154929578, 0.2222222222222222, 0.4647887323943662, 0.4507042253521127, 0.43661971830985913, 0.16901408450704225, 0.18309859154929578, 0.22535211267605634, 0.19718309859154928, 0.16666666666666666]"
data/data2/SS-P.csv,Symbolic Feature Elimation (5) with EFB Discretization,5.0,40,exploit,0.3183489827856025,0.25024659297845087,0.46813349723815917,10,6,0,"[0.2676056338028169, 0.16666666666666666, 0.2222222222222222, 0.8333333333333334, 0.2222222222222222, 0.16901408450704225, 0.16901408450704225, 0.2222222222222222, 0.28169014084507044, 0.18309859154929578, 0.16666666666666666, 0.2112676056338028, 0.9444444444444444, 0.2535211267605634, 0.2112676056338028, 0.9444444444444444, 0.23943661971830985, 0.22535211267605634, 0.2112676056338028, 0.2222222222222222]"
data/data2/SS-P.csv,Symbolic Feature Elimation (5) with Kmeans Discretization,5.0,40,FOCUS,0.20406885758998433,0.030227758665060202,0.5400596499443054,10,6,0,"[0.2676056338028169, 0.19718309859154928, 0.18309859154929578, 0.2222222222222222, 0.2222222222222222, 0.22535211267605634, 0.16666666666666666, 0.18309859154929578, 0.16901408450704225, 0.16666666666666666, 0.16901408450704225, 0.16666666666666666, 0.2112676056338028, 0.2222222222222222, 0.2222222222222222, 0.2535211267605634, 0.16666666666666666, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222]"
data/data2/SS-P.csv,Symbolic Dimensionality Reduction (5) with EFB Discretization,5.0,40,exploit,0.29487480438184666,0.18513048622026604,0.5020641446113586,10,5,0,"[0.2222222222222222, 0.16666666666666666, 0.2112676056338028, 0.18309859154929578, 0.5070422535211268, 0.2112676056338028, 0.5633802816901409, 0.16666666666666666, 0.5070422535211268, 0.2112676056338028, 0.2222222222222222, 0.2112676056338028, 0.16901408450704225, 0.18309859154929578, 0.2112676056338028, 0.16666666666666666, 0.2222222222222222, 0.2222222222222222, 0.8888888888888888, 0.4507042253521127]"
data/data2/SS-P.csv,Symbolic Dimensionality Reduction (5) with EFB Discretization,5.0,40,Random,0.21169796557120502,0.023580192274619053,0.5038896441459656,10,5,0,"[0.2222222222222222, 0.2222222222222222, 0.16901408450704225, 0.2222222222222222, 0.2222222222222222, 0.2676056338028169, 0.22535211267605634, 0.2222222222222222, 0.19718309859154928, 0.2222222222222222, 0.2222222222222222, 0.16666666666666666, 0.2222222222222222, 0.2112676056338028, 0.2222222222222222, 0.2112676056338028, 0.2112676056338028, 0.18309859154929578, 0.16901408450704225, 0.2222222222222222]"
data/data2/SS-P.csv,Symbolic Dimensionality Reduction (5) with Kmeans Discretization,5.0,40,Random,0.23724569640062593,0.06826668851872626,0.49906344413757325,10,5,0,"[0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.16666666666666666, 0.2222222222222222, 0.2222222222222222, 0.4225352112676056, 0.2676056338028169, 0.16666666666666666, 0.2222222222222222, 0.23943661971830985, 0.23943661971830985, 0.43661971830985913, 0.22535211267605634, 0.22535211267605634, 0.19718309859154928, 0.2222222222222222, 0.18309859154929578, 0.19718309859154928, 0.2222222222222222]"
data/data2/SS-P.csv,Original,,40,exploit,0.1950312989045383,0.10778709359386018,0.3462963104248047,10,10,0,"[0.16666666666666666, 0.16901408450704225, 0.16666666666666666, 0.16901408450704225, 0.16666666666666666, 0.16901408450704225, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16901408450704225, 0.16901408450704225, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.6619718309859155, 0.16901408450704225, 0.16901408450704225, 0.16666666666666666, 0.2222222222222222]"
data/data2/SS-P.csv,Symbolic Feature Elimation (5) with EFB Discretization,5.0,40,Random,0.2346244131455399,0.09108575282187562,0.6374661445617675,10,6,0,"[0.16901408450704225, 0.43661971830985913, 0.16666666666666666, 0.2112676056338028, 0.16666666666666666, 0.2535211267605634, 0.22535211267605634, 0.16666666666666666, 0.2112676056338028, 0.18309859154929578, 0.2222222222222222, 0.16901408450704225, 0.16901408450704225, 0.19718309859154928, 0.2535211267605634, 0.2222222222222222, 0.18309859154929578, 0.4444444444444444, 0.19718309859154928, 0.4444444444444444]"
data/data2/SS-P.csv,Original,,40,explore,0.1788732394366197,0.01972762281006341,0.21974725723266603,10,10,0,"[0.2222222222222222, 0.18309859154929578, 0.2222222222222222, 0.16901408450704225, 0.16666666666666666, 0.18309859154929578, 0.16666666666666666, 0.19718309859154928, 0.16901408450704225, 0.16901408450704225, 0.2222222222222222, 0.16666666666666666, 0.16666666666666666, 0.16901408450704225, 0.16666666666666666, 0.16901408450704225, 0.16666666666666666, 0.16901408450704225, 0.16666666666666666, 0.16666666666666666]"
data/data2/SS-P.csv,FAMD (5),5.0,40,Random,0.20821596244131454,0.020817154113453275,0.42451599836349485,10,10,0,"[0.18309859154929578, 0.2222222222222222, 0.16901408450704225, 0.2112676056338028, 0.2222222222222222, 0.18309859154929578, 0.2112676056338028, 0.2222222222222222, 0.16901408450704225, 0.22535211267605634, 0.19718309859154928, 0.19718309859154928, 0.2112676056338028, 0.22535211267605634, 0.19718309859154928, 0.19718309859154928, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.2535211267605634]"
data/data2/SS-P.csv,FAMD (5),5.0,40,explore,0.17934272300469484,0.021205729650644826,0.4508135437965393,10,10,3,"[0.16666666666666666, 0.16901408450704225, 0.19718309859154928, 0.16666666666666666, 0.2222222222222222, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.2222222222222222, 0.16666666666666666, 0.16901408450704225, 0.16901408450704225, 0.16901408450704225, 0.2222222222222222, 0.16901408450704225, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.2112676056338028, 0.16666666666666666]"
data/data2/SS-P.csv,FAMD (5),5.0,40,exploit,0.17840375586854457,0.020473287897900525,0.36469740867614747,10,10,0,"[0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.19718309859154928, 0.16666666666666666, 0.16901408450704225, 0.2222222222222222, 0.16666666666666666, 0.16666666666666666, 0.2222222222222222, 0.2222222222222222, 0.19718309859154928, 0.16666666666666666, 0.16666666666666666, 0.16901408450704225, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16901408450704225]"
data/data2/SS-P.csv,Symbolic Dimensionality Reduction (5) with Kmeans Discretization,5.0,40,FOCUS,0.24362284820031302,0.09622863184225577,0.40094544887542727,10,5,0,"[0.4225352112676056, 0.16901408450704225, 0.2222222222222222, 0.3888888888888889, 0.19718309859154928, 0.16901408450704225, 0.16666666666666666, 0.5070422535211268, 0.2112676056338028, 0.16901408450704225, 0.18309859154929578, 0.2222222222222222, 0.19718309859154928, 0.16901408450704225, 0.2222222222222222, 0.3888888888888889, 0.2112676056338028, 0.2222222222222222, 0.2222222222222222, 0.2112676056338028]"
data/data2/SS-P.csv,Numeric Feature Elimination (5),5.0,40,Random,0.22273082942097028,0.07446256847868155,0.4134673595428467,10,6,0,"[0.18309859154929578, 0.16666666666666666, 0.2222222222222222, 0.16901408450704225, 0.2222222222222222, 0.2222222222222222, 0.28169014084507044, 0.22535211267605634, 0.16901408450704225, 0.2112676056338028, 0.5211267605633803, 0.2112676056338028, 0.2222222222222222, 0.2222222222222222, 0.16901408450704225, 0.16901408450704225, 0.2222222222222222, 0.23943661971830985, 0.2222222222222222, 0.18309859154929578]"
data/data2/SS-P.csv,Numeric Dimensionality Reduction (5),5.0,40,Random,0.223943661971831,0.04580413159052331,0.18247240781784058,10,5,0,"[0.3888888888888889, 0.2222222222222222, 0.2222222222222222, 0.16901408450704225, 0.2222222222222222, 0.2112676056338028, 0.2222222222222222, 0.16901408450704225, 0.28169014084507044, 0.18309859154929578, 0.16666666666666666, 0.22535211267605634, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.23943661971830985, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222]"
